AWS-Datalogger;Date;Time (UTC-0300);T (ºC);RH (%);WS (km/h);WD (º);Hi_WS (km/h);Hi_WD(º);Signal Quality ;Reception
Top-DT2;13/03/2024;15:08:04;2.50;94.70;31.16;54;33.80;57;-75;Ok
Top-DT2;13/03/2024;15:10:38;2.44;94.70;28.65;50;30.58;51;-75;Ok
Top-DT2;13/03/2024;15:12:21;2.50;94.70;27.36;53;32.19;53;-75;Ok
Top-DT2;13/03/2024;15:15:46;2.44;94.60;30.58;53;33.80;59;-74;Ok
Top-DT2;13/03/2024;15:18:32;2.44;94.70;25.21;55;27.36;58;-74;Ok
Top-DT2;13/03/2024;15:20:04;2.44;94.60;28.16;61;28.97;61;-75;Ok
Top-DT2;13/03/2024;15:22:36;2.46;94.70;25.00;55;28.97;61;-74;Ok
Top-DT2;13/03/2024;15:24:31;2.50;94.60;24.14;60;24.14;63;-75;Ok
Top-DT2;13/03/2024;15:26:03;2.50;94.60;28.97;61;28.97;61;-75;Ok
Top-DT2;13/03/2024;15:27:43;2.50;94.70;27.51;57;28.97;58;-75;Ok
Top-DT2;13/03/2024;15:29:26;2.50;94.60;23.47;59;25.75;61;-75;Ok
Top-DT2;13/03/2024;15:31:08;2.56;94.70;26.82;55;28.97;59;-75;Ok
Top-DT2;13/03/2024;15:33:01;2.53;94.60;30.76;57;35.41;55;-75;Ok
Top-DT2;13/03/2024;15:34:33;2.50;94.30;27.36;56;30.58;53;-75;Ok
Top-DT2;13/03/2024;15:37:10;2.50;94.20;30.58;56;30.58;59;-75;Ok
Top-DT2;13/03/2024;15:40:32;2.44;94.20;26.77;52;30.58;63;-75;Ok
Top-DT2;13/03/2024;15:43:57;2.39;93.90;35.11;52;38.62;51;-76;Ok
Top-DT2;13/03/2024;15:45:40;2.33;94.00;33.80;55;35.41;61;-76;Ok
Top-DT2;13/03/2024;15:47:32;2.33;94.10;27.90;55;30.58;57;-76;Ok
Top-DT2;13/03/2024;15:49:56;2.28;94.10;28.32;54;32.19;55;-76;Ok
Top-DT2;13/03/2024;15:52:40;2.33;94.10;26.02;60;27.36;58;-76;Ok
Top-DT2;13/03/2024;15:55:06;2.33;93.90;27.36;60;28.97;59;-76;Ok
Top-DT2;13/03/2024;15:56:46;2.39;93.90;23.87;59;25.75;59;-76;Ok
Top-DT2;13/03/2024;15:58:39;2.36;93.90;33.97;60;37.01;57;-76;Ok
Top-DT2;13/03/2024;16:00:13;2.33;93.70;27.36;58;28.97;54;-76;Ok
Top-DT2;13/03/2024;16:01:05;2.33;93.70;31.38;64;35.41;59;-76;Ok
Top-DT2;13/03/2024;16:02:58;2.39;93.60;30.58;65;32.19;65;-76;Ok
Top-DT2;13/03/2024;16:04:27;2.28;93.10;32.19;62;37.01;65;-76;Ok
Top-DT2;13/03/2024;16:05:21;2.28;93.10;35.41;63;37.01;61;-76;Ok
Top-DT2;13/03/2024;16:07:55;2.33;92.80;40.77;65;41.84;65;-75;Ok
Top-DT2;13/03/2024;16:09:35;2.33;92.60;41.04;60;46.67;66;-74;Ok
Top-DT2;13/03/2024;16:12:08;2.28;92.70;32.99;62;38.62;62;-76;Ok
Top-DT2;13/03/2024;16:13:53;2.28;92.40;37.01;64;37.01;62;-75;Ok
Top-DT2;13/03/2024;16:16:25;2.33;92.00;39.91;63;43.45;65;-75;Ok
Top-DT2;13/03/2024;16:18:07;2.28;91.70;43.18;62;46.67;65;-74;Ok
Top-DT2;13/03/2024;16:20:00;2.28;91.80;38.83;58;43.45;65;-76;Ok
Top-DT2;13/03/2024;16:22:23;2.33;91.70;37.42;60;41.84;63;-76;Ok
Top-DT2;13/03/2024;16:24:06;2.39;91.90;34.03;60;38.62;62;-76;Ok
Top-DT2;13/03/2024;16:27:31;2.40;91.70;34.14;60;37.01;58;-75;Ok
Top-DT2;13/03/2024;16:30:15;2.44;91.10;42.28;60;45.06;62;-75;Ok
Top-DT2;13/03/2024;16:32:00;2.44;91.50;32.59;59;35.41;59;-75;Ok
Top-DT2;13/03/2024;16:33:32;2.39;91.00;39.43;63;40.23;62;-76;Ok
Top-DT2;13/03/2024;16:36:04;2.28;91.10;37.51;56;40.23;55;-75;Ok
Top-DT2;13/03/2024;16:37:46;2.22;91.40;36.05;58;38.62;59;-75;Ok
Top-DT2;13/03/2024;16:39:29;2.28;91.40;37.82;60;38.62;57;-75;Ok
Top-DT2;13/03/2024;16:42:02;2.33;91.70;31.02;63;33.80;68;-76;Ok
Top-DT2;13/03/2024;16:43:07;2.39;91.40;37.55;62;40.23;65;-75;Ok
Top-DT2;13/03/2024;16:46:19;2.39;91.10;34.82;64;38.62;59;-75;Ok
Top-DT2;13/03/2024;16:48:04;2.33;90.80;37.42;65;38.62;62;-76;Ok
Top-DT2;13/03/2024;16:50:35;2.39;90.90;39.94;61;41.84;66;-75;Ok
Top-DT2;13/03/2024;16:52:20;2.39;90.70;39.91;62;43.45;63;-75;Ok
Top-DT2;13/03/2024;16:55:01;2.33;90.40;43.34;61;45.06;62;-75;Ok
Top-DT2;13/03/2024;16:56:34;2.33;90.50;41.20;59;45.06;65;-75;Ok
Top-DT2;13/03/2024;16:58:26;2.22;90.40;45.46;63;48.28;62;-74;Ok
Top-DT2;13/03/2024;16:59:59;2.17;90.60;43.45;66;48.28;73;-74;Ok
Top-DT2;13/03/2024;17:02:32;2.11;90.80;34.82;63;38.62;61;-75;Ok
Top-DT2;13/03/2024;17:04:15;2.06;90.70;42.38;68;46.67;65;-74;Ok
Top-DT2;13/03/2024;17:07:40;2.00;91.00;38.92;63;41.84;62;-75;Ok
Top-DT2;13/03/2024;17:10:14;2.00;91.20;40.77;69;43.45;70;-74;Ok
Top-DT2;13/03/2024;17:11:59;1.94;91.40;45.06;66;48.28;68;-73;Ok
Top-DT2;13/03/2024;17:13:41;2.00;91.50;37.82;67;38.62;72;-75;Ok
Top-DT2;13/03/2024;17:16:13;2.01;91.10;40.64;64;48.28;62;-75;Ok
Top-DT2;13/03/2024;17:18:46;2.00;91.30;31.92;70;33.80;78;-75;Ok
Top-DT2;13/03/2024;17:20:31;1.94;90.90;35.41;65;35.41;57;-75;Ok
Top-DT2;13/03/2024;17:23:03;1.78;90.90;36.69;65;40.23;65;-75;Ok
Top-DT2;13/03/2024;17:24:45;1.61;91.10;35.99;65;40.23;70;-74;Ok
Top-DT2;13/03/2024;17:26:30;1.50;91.40;36.21;73;37.01;73;-74;Ok
Top-DT2;13/03/2024;17:28:13;1.39;91.70;35.00;68;37.01;68;-75;Ok
Top-DT2;13/03/2024;17:30:44;1.33;91.90;31.50;70;37.01;62;-75;Ok
Top-DT2;13/03/2024;17:33:18;1.25;92.20;35.73;68;38.62;65;-74;Ok
Top-DT2;13/03/2024;17:35:03;1.33;92.50;36.21;73;37.01;70;-74;Ok
Top-DT2;13/03/2024;17:36:43;1.39;92.60;33.69;65;37.01;68;-74;Ok
Top-DT2;13/03/2024;17:39:19;1.61;92.10;37.82;68;38.62;68;-74;Ok
Top-DT2;13/03/2024;17:41:09;1.72;91.90;32.99;69;37.01;69;-75;Ok
Top-DT2;13/03/2024;17:43:33;1.79;91.50;40.43;64;46.67;72;-74;Ok
Top-DT2;13/03/2024;17:45:15;1.85;91.30;41.84;68;48.28;65;-74;Ok
Top-DT2;13/03/2024;17:46:09;1.89;91.40;47.48;70;48.28;68;-73;Ok
Top-DT2;13/03/2024;17:47:52;1.94;91.20;45.06;76;46.67;80;-74;Ok
Top-DT2;13/03/2024;17:50:23;1.94;91.00;41.84;65;46.67;66;-74;Ok
Top-DT2;13/03/2024;17:52:56;1.93;91.00;38.72;67;45.06;76;-74;Ok
Top-DT2;13/03/2024;17:53:58;1.89;91.20;39.43;73;41.84;73;-74;Ok
Top-DT2;13/03/2024;17:56:24;2.00;91.20;31.38;69;32.19;70;-75;Ok
Top-DT2;13/03/2024;17:58:07;2.00;90.80;32.19;73;32.19;77;-75;Ok
Top-DT2;13/03/2024;18:00:48;2.04;90.70;39.59;71;43.45;77;-75;Ok
Top-DT2;13/03/2024;18:03:12;2.11;90.80;37.16;73;45.06;76;-74;Ok
Top-DT2;13/03/2024;18:04:54;2.11;90.60;37.01;72;41.84;68;-75;Ok
Top-DT2;13/03/2024;18:06:47;2.11;90.60;40.23;72;41.84;69;-74;Ok
Top-DT2;13/03/2024;18:09:10;2.17;90.00;42.92;76;46.67;81;-73;Ok
Top-DT2;13/03/2024;18:10:53;2.17;90.20;34.33;73;40.23;73;-74;Ok
Top-DT2;13/03/2024;18:13:37;2.17;90.10;42.76;76;46.67;68;-74;Ok
Top-DT2;13/03/2024;18:15:09;2.15;90.10;40.03;70;43.45;72;-75;Ok
Top-DT2;13/03/2024;18:17:43;2.17;90.10;42.38;74;46.67;77;-73;Ok
Top-DT2;13/03/2024;18:19:36;2.17;90.20;39.03;68;43.45;73;-74;Ok
Top-DT2;13/03/2024;18:22:50;2.17;90.00;43.45;70;45.06;69;-74;Ok
Top-DT2;13/03/2024;18:25:24;2.17;90.10;40.45;67;48.28;68;-73;Ok
Top-DT2;13/03/2024;18:27:09;2.22;90.10;41.04;70;41.84;68;-75;Ok
Top-DT2;13/03/2024;18:29:40;2.22;89.90;43.80;67;51.50;76;-74;Ok
Top-DT2;13/03/2024;18:32:14;2.19;89.70;45.60;69;51.50;68;-73;Ok
Top-DT2;13/03/2024;18:34:07;2.06;89.70;43.99;74;48.28;76;-73;Ok
Top-DT2;13/03/2024;18:36:30;2.11;89.90;43.15;71;48.28;74;-73;Ok
Top-DT2;13/03/2024;18:38:13;2.17;90.10;37.37;68;40.23;66;-74;Ok
Top-DT2;13/03/2024;18:39:56;2.17;90.10;46.13;66;51.50;62;-73;Ok
Top-DT2;13/03/2024;18:42:01;2.17;90.10;44.79;64;49.89;61;-74;Ok
Top-DT2;13/03/2024;18:43:21;2.17;90.10;47.55;67;51.50;66;-73;Ok
Top-DT2;13/03/2024;18:45:54;2.11;90.30;43.18;67;49.89;73;-73;Ok
Top-DT2;13/03/2024;18:46:48;2.11;90.40;46.67;72;48.28;77;-73;Ok
Top-DT2;13/03/2024;18:48:28;2.15;90.30;43.95;70;48.28;70;-73;Ok
Top-DT2;13/03/2024;18:51:25;2.17;90.50;36.81;68;40.23;74;-74;Ok
Top-DT2;13/03/2024;18:53:36;2.11;90.60;43.81;65;46.67;69;-74;Ok
Top-DT2;13/03/2024;18:55:51;2.06;90.80;37.93;62;41.84;72;-74;Ok
Top-DT2;13/03/2024;18:57:52;2.00;90.80;36.21;59;38.62;61;-74;Ok
Top-DT2;13/03/2024;19:00:26;2.00;90.90;45.06;68;51.50;72;-73;Ok
Top-DT2;13/03/2024;19:01:27;2.00;90.80;44.66;67;46.67;66;-73;Ok
Top-DT2;13/03/2024;19:02:59;2.00;90.70;43.02;60;49.89;68;-74;Ok
Top-DT2;13/03/2024;19:04:42;1.94;91.20;37.98;57;40.23;62;-74;Ok
Top-DT2;13/03/2024;19:06:24;2.00;91.30;54.18;68;57.94;69;-73;Ok
Top-DT2;13/03/2024;19:08:17;2.00;91.10;43.45;61;46.67;61;-74;Ok
Top-DT2;13/03/2024;19:10:41;2.00;91.10;44.95;59;48.28;62;-73;Ok
Top-DT2;13/03/2024;19:12:26;1.94;91.20;42.38;62;43.45;65;-73;Ok
Top-DT2;13/03/2024;19:14:57;1.93;91.30;40.13;58;43.45;63;-74;Ok
Top-DT2;13/03/2024;19:16:39;1.94;91.40;50.33;61;54.72;62;-73;Ok
Top-DT2;13/03/2024;19:18:22;2.00;91.20;45.42;60;49.89;65;-73;Ok
Top-DT2;13/03/2024;19:20:04;2.00;91.30;45.87;59;49.89;61;-73;Ok
Top-DT2;13/03/2024;19:21:50;1.94;91.30;44.26;64;45.06;66;-73;Ok
Top-DT2;13/03/2024;19:24:23;1.94;91.30;44.42;57;48.28;58;-73;Ok
Top-DT2;13/03/2024;19:26:06;1.89;91.30;47.48;59;48.28;61;-73;Ok
Top-DT2;13/03/2024;19:27:48;1.89;91.30;37.82;61;38.62;54;-73;Ok
Top-DT2;13/03/2024;19:30:20;1.89;91.20;44.20;61;51.50;69;-74;Ok
Top-DT2;13/03/2024;19:32:02;1.83;91.30;45.06;54;48.28;54;-73;Ok
Top-DT2;13/03/2024;19:33:45;1.78;91.40;50.07;60;54.72;62;-72;Ok
Top-DT2;13/03/2024;19:35:30;1.83;91.40;41.84;62;45.06;65;-73;Ok
Top-DT2;13/03/2024;19:38:11;1.78;91.40;38.62;55;46.67;69;-73;Ok
Top-DT2;13/03/2024;19:39:43;1.78;91.30;44.74;56;46.67;61;-72;Ok
Top-DT2;13/03/2024;19:41:26;1.78;91.70;43.31;57;46.67;61;-74;Ok
Top-DT2;13/03/2024;19:44:12;1.83;91.60;46.67;61;49.89;63;-73;Ok
Top-DT2;13/03/2024;19:45:42;1.89;91.40;43.05;61;46.67;66;-73;Ok
Top-DT2;13/03/2024;19:47:37;1.89;91.20;43.45;60;46.67;61;-73;Ok
Top-DT2;13/03/2024;19:49:58;1.85;91.10;49.29;58;54.72;69;-72;Ok
Top-DT2;13/03/2024;19:51:41;1.78;90.80;38.62;53;51.50;50;-73;Ok
Top-DT2;13/03/2024;19:53:34;1.67;91.00;40.64;57;43.45;54;-73;Ok
Top-DT2;13/03/2024;19:55:08;1.56;91.20;49.89;61;49.89;63;-74;Ok
Top-DT2;13/03/2024;19:57:01;1.39;91.30;35.41;62;35.41;62;-75;Ok
Top-DT2;13/03/2024;19:59:22;1.33;91.80;38.36;54;41.84;57;-72;Ok
Top-DT2;13/03/2024;20:01:56;1.21;92.10;36.21;53;43.45;65;-69;Ok
Top-DT2;13/03/2024;20:03:38;1.17;92.20;37.01;59;43.45;58;-72;Ok
Top-DT2;13/03/2024;20:06:15;1.17;92.50;37.01;60;38.62;59;-72;Ok
Top-DT2;13/03/2024;20:08:46;1.12;92.60;37.12;53;38.62;55;-74;Ok
Top-DT2;13/03/2024;20:11:20;1.17;93.00;35.55;56;43.45;65;-75;Ok
Top-DT2;13/03/2024;20:13:02;1.22;92.90;35.94;56;37.01;57;-77;Ok
Top-DT2;13/03/2024;20:14:55;1.28;92.90;40.23;58;41.84;59;-76;Ok
Top-DT2;13/03/2024;20:17:19;1.33;92.70;35.81;52;40.23;57;-77;Ok
Top-DT2;13/03/2024;20:19:01;1.44;93.00;47.21;58;53.11;68;-75;Ok
Top-DT2;13/03/2024;20:20:44;1.53;92.50;41.24;56;43.45;68;-76;Ok
Top-DT2;13/03/2024;20:23:17;1.50;92.50;45.36;52;51.50;53;-75;Ok
Top-DT2;13/03/2024;20:25:00;1.50;92.40;42.65;55;45.06;62;-74;Ok
Top-DT2;13/03/2024;20:27:36;1.50;92.50;34.60;54;37.01;63;-76;Ok
Top-DT2;13/03/2024;20:29:16;1.44;92.70;42.57;54;48.28;57;-75;Ok
Top-DT2;13/03/2024;20:30:59;1.50;92.60;45.71;52;48.28;59;-74;Ok
Top-DT2;13/03/2024;20:32:41;1.50;92.60;50.38;54;53.11;61;-73;Ok
Top-DT2;13/03/2024;20:34:26;1.44;92.20;37.01;54;38.62;59;-74;Ok
Top-DT2;13/03/2024;20:37:08;1.48;92.80;41.94;44;48.28;50;-74;Ok
Top-DT2;13/03/2024;20:38:42;1.56;92.60;40.92;48;45.06;39;-75;Ok
Top-DT2;13/03/2024;20:40:22;1.61;92.50;41.57;53;45.06;55;-74;Ok
Top-DT2;13/03/2024;20:42:08;1.56;92.40;32.99;52;33.80;49;-75;Ok
Top-DT2;13/03/2024;20:43:58;1.51;92.10;38.52;50;41.84;47;-75;Ok
Top-DT2;13/03/2024;20:46:21;1.39;92.10;41.31;54;43.45;46;-75;Ok
Top-DT2;13/03/2024;20:48:06;1.39;92.30;38.62;54;38.62;57;-75;Ok
Top-DT2;13/03/2024;20:48:58;1.33;92.40;41.04;59;43.45;55;-75;Ok
Top-DT2;13/03/2024;20:51:29;1.33;92.10;44.04;54;48.28;54;-74;Ok
Top-DT2;13/03/2024;20:52:23;1.28;92.20;44.26;53;45.06;55;-74;Ok
Top-DT2;13/03/2024;20:54:03;1.28;92.50;44.88;52;49.89;57;-76;Ok
Top-DT2;13/03/2024;20:55:48;1.22;92.40;42.65;53;48.28;57;-75;Ok
Top-DT2;13/03/2024;20:57:28;1.22;92.50;41.52;53;48.28;58;-74;Ok
Top-DT2;13/03/2024;20:59:10;1.22;92.40;41.20;55;43.45;53;-73;Ok
Top-DT2;13/03/2024;21:01:03;1.22;92.50;37.01;52;37.01;55;-75;Ok
Top-DT2;13/03/2024;21:03:26;1.33;92.40;38.41;48;46.67;62;-75;Ok
Top-DT2;13/03/2024;21:06:00;1.33;92.40;42.76;51;48.28;51;-74;Ok
Top-DT2;13/03/2024;21:06:54;1.33;92.40;41.04;54;41.84;50;-76;Ok
Top-DT2;13/03/2024;21:08:36;1.33;92.10;41.84;49;41.84;50;-76;Ok
Top-DT2;13/03/2024;21:11:08;1.36;92.20;37.60;48;40.23;50;-75;Ok
Top-DT2;13/03/2024;21:12:50;1.37;92.20;48.57;46;51.50;57;-74;Ok
Top-DT2;13/03/2024;21:15:24;1.44;92.20;41.50;47;46.67;49;-75;Ok
Top-DT2;13/03/2024;21:17:19;1.44;92.20;45.60;47;46.67;47;-74;Ok
Top-DT2;13/03/2024;21:19:43;1.50;92.20;42.38;43;43.45;49;-74;Ok
Top-DT2;13/03/2024;21:22:14;1.57;92.00;40.02;50;48.28;50;-74;Ok
Top-DT2;13/03/2024;21:24:10;1.61;91.70;42.38;49;43.45;49;-74;Ok
Top-DT2;13/03/2024;21:25:39;1.61;91.60;38.46;50;45.06;50;-74;Ok
Top-DT2;13/03/2024;21:27:21;1.67;91.50;43.18;53;46.67;58;-74;Ok
Top-DT2;13/03/2024;21:29:55;1.69;91.30;42.25;49;49.89;49;-75;Ok
Top-DT2;13/03/2024;21:31:38;1.69;91.20;37.60;46;41.84;45;-75;Ok
Top-DT2;13/03/2024;21:33:23;1.72;91.10;38.62;50;38.62;51;-74;Ok
Top-DT2;13/03/2024;21:35:05;1.72;91.00;45.87;48;48.28;45;-74;Ok
Top-DT2;13/03/2024;21:37:37;1.75;90.90;43.22;51;48.28;54;-74;Ok
Top-DT2;13/03/2024;21:39:22;1.72;90.80;39.43;55;41.84;55;-75;Ok
Top-DT2;13/03/2024;21:41:55;1.72;90.70;37.82;53;38.62;55;-75;Ok
Top-DT2;13/03/2024;21:43:38;1.78;90.90;37.01;55;37.01;58;-75;Ok
Top-DT2;13/03/2024;21:45:18;1.83;90.90;43.72;55;45.06;54;-75;Ok
Top-DT2;13/03/2024;21:47:00;1.89;90.80;42.65;49;45.06;49;-75;Ok
Top-DT2;13/03/2024;21:48:45;1.94;90.60;34.60;48;38.62;41;-75;Ok
Top-DT2;13/03/2024;21:50:25;1.94;90.60;42.87;51;49.89;65;-74;Ok
Top-DT2;13/03/2024;21:52:59;1.92;90.70;35.05;50;41.84;51;-75;Ok
Top-DT2;13/03/2024;21:55:53;1.94;-1.00;38.43;48;41.84;53;-75;Ok
Top-DT2;13/03/2024;21:57:28;1.94;91.10;33.80;48;35.41;50;-75;Ok
Top-DT2;13/03/2024;21:58:58;1.89;91.10;39.43;51;45.06;53;-74;Ok
Top-DT2;13/03/2024;22:00:40;1.89;91.30;38.36;51;43.45;59;-75;Ok
Top-DT2;13/03/2024;22:03:14;1.83;91.30;37.72;50;43.45;61;-75;Ok
Top-DT2;13/03/2024;22:04:19;1.78;91.40;37.01;57;40.23;57;-75;Ok
Top-DT2;13/03/2024;22:06:39;1.72;91.90;40.77;52;46.67;54;-74;Ok
Top-DT2;13/03/2024;22:09:13;1.72;92.00;38.83;49;41.84;57;-75;Ok
Top-DT2;13/03/2024;22:11:47;1.72;91.90;37.34;52;46.67;57;-75;Ok
Top-DT2;13/03/2024;22:13:32;1.67;91.90;34.33;43;35.41;43;-75;Ok
Top-DT2;13/03/2024;22:15:14;1.67;91.90;36.21;53;37.01;53;-75;Ok
Top-DT2;13/03/2024;22:18:37;1.72;91.80;35.94;51;38.62;53;-75;Ok
Top-DT2;13/03/2024;22:21:11;1.78;91.50;33.57;48;35.41;54;-75;Ok
Top-DT2;13/03/2024;22:22:12;1.78;91.50;32.99;51;35.41;57;-75;Ok
Top-DT2;13/03/2024;22:23:44;1.78;91.50;35.41;45;38.62;51;-75;Ok
Top-DT2;13/03/2024;22:26:18;1.78;91.80;35.87;52;38.62;61;-75;Ok
Top-DT2;13/03/2024;22:28:03;1.78;91.90;37.82;53;38.62;55;-75;Ok
Top-DT2;13/03/2024;22:30:37;1.89;91.70;41.84;48;45.06;54;-75;Ok
Top-DT2;13/03/2024;22:33:18;1.83;91.70;37.88;51;40.23;57;-75;Ok
Top-DT2;13/03/2024;22:34:53;1.78;91.90;38.62;59;38.62;58;-74;Ok
Top-DT2;13/03/2024;22:37:24;1.76;92.00;35.94;54;41.84;65;-75;Ok
Top-DT2;13/03/2024;22:39:09;1.78;92.40;36.78;53;38.62;54;-75;Ok
Top-DT2;13/03/2024;22:40:49;1.72;92.70;37.01;60;40.23;61;-74;Ok
Top-DT2;13/03/2024;22:41:51;1.72;92.70;39.83;53;40.23;54;-74;Ok
Top-DT2;13/03/2024;22:44:14;1.69;92.80;35.61;50;38.62;55;-74;Ok
Top-DT2;13/03/2024;22:46:10;1.67;92.90;40.23;57;41.84;59;-74;Ok
Top-DT2;13/03/2024;22:47:39;1.67;92.80;35.08;57;37.01;68;-74;Ok
Top-DT2;13/03/2024;22:49:24;1.67;92.90;36.61;56;38.62;57;-74;Ok
Top-DT2;13/03/2024;22:52:08;1.67;93.20;36.61;50;38.62;58;-73;Ok
Top-DT2;13/03/2024;22:54:29;1.69;93.30;34.69;44;37.01;46;-74;Ok
Top-DT2;13/03/2024;22:56:15;1.72;93.40;32.59;53;38.62;59;-75;Ok
Top-DT2;13/03/2024;22:58:46;1.72;93.60;39.16;58;41.84;62;-74;Ok
Top-DT2;13/03/2024;23:01:30;1.67;93.70;40.50;52;43.45;51;-73;Ok
Top-DT2;13/03/2024;23:03:53;1.69;93.80;38.83;45;41.84;46;-74;Ok
Top-DT2;13/03/2024;23:05:36;1.72;93.80;38.19;53;40.23;54;-74;Ok
Top-DT2;13/03/2024;23:07:18;1.72;93.80;38.30;54;38.62;54;-74;Ok
Top-DT2;13/03/2024;23:09:03;1.72;93.90;42.65;50;43.45;50;-73;Ok
Top-DT2;13/03/2024;23:10:43;1.75;93.70;35.26;48;40.23;50;-73;Ok
Top-DT2;13/03/2024;23:12:26;1.72;93.70;38.04;54;40.23;58;-73;Ok
Top-DT2;13/03/2024;23:14:08;1.67;93.40;36.48;45;38.62;50;-74;Ok
Top-DT2;13/03/2024;23:16:01;1.67;93.60;37.42;44;40.23;43;-74;Ok
Top-DT2;13/03/2024;23:18:25;1.67;93.70;37.13;44;40.23;47;-75;Ok
Top-DT2;13/03/2024;23:20:30;1.67;93.60;41.31;46;45.06;46;-74;Ok
Top-DT2;13/03/2024;23:22:41;1.67;93.50;38.72;45;49.89;46;-74;Ok
Top-DT2;13/03/2024;23:24:23;1.68;93.40;40.03;47;41.84;49;-74;Ok
Top-DT2;13/03/2024;23:26:06;1.72;93.10;33.06;46;35.41;45;-74;Ok
Top-DT2;13/03/2024;23:27:48;1.72;93.00;37.55;48;40.23;50;-74;Ok
Top-DT2;13/03/2024;23:29:44;1.72;93.00;34.49;48;40.23;51;-74;Ok
Top-DT2;13/03/2024;23:31:13;1.76;92.80;34.87;48;38.62;50;-73;Ok
Top-DT2;13/03/2024;23:33:06;1.78;92.90;34.97;44;40.23;45;-74;Ok
Top-DT2;13/03/2024;23:34:38;1.83;92.70;35.08;47;37.01;50;-74;Ok
Top-DT2;13/03/2024;23:35:42;1.83;92.50;32.99;50;33.80;51;-74;Ok
Top-DT2;13/03/2024;23:39:05;1.89;92.30;38.62;45;41.84;50;-74;Ok
Top-DT2;13/03/2024;23:41:28;1.86;92.30;34.87;44;38.62;49;-75;Ok
Top-DT2;13/03/2024;23:44:02;1.81;92.70;37.75;46;43.45;47;-74;Ok
Top-DT2;13/03/2024;23:46:36;1.78;93.20;35.64;44;38.62;50;-74;Ok
Top-DT2;13/03/2024;23:49:10;1.78;93.30;32.99;48;37.01;49;-75;Ok
Top-DT2;13/03/2024;23:51:56;1.78;93.70;37.47;44;41.84;45;-74;Ok
Top-DT2;13/03/2024;23:53:29;1.78;93.80;39.27;44;40.23;42;-74;Ok
Top-DT2;13/03/2024;23:55:11;1.78;93.60;32.19;44;32.19;42;-74;Ok
Top-DT2;13/03/2024;23:57:42;1.82;93.60;38.62;47;43.45;55;-74;Ok
Top-DT2;13/03/2024;23:59:25;1.89;93.40;38.09;47;40.23;55;-74;Ok
Top-DT2;14/03/2024;0:01:20;1.83;93.30;37.37;50;40.23;43;-74;Ok
Top-DT2;14/03/2024;0:03:41;1.86;93.40;36.59;46;40.23;49;-75;Ok
Top-DT2;14/03/2024;0:04:47;1.83;93.40;29.77;45;30.58;45;-75;Ok
Top-DT2;14/03/2024;0:06:28;1.83;93.30;30.58;49;30.58;47;-75;Ok
Top-DT2;14/03/2024;0:08:00;1.83;93.50;35.41;49;37.01;46;-75;Ok
Top-DT2;14/03/2024;0:09:42;1.78;93.60;39.03;51;41.84;46;-75;Ok
Top-DT2;14/03/2024;0:12:14;1.78;93.90;37.93;47;40.23;49;-75;Ok
Top-DT2;14/03/2024;0:14:47;1.78;94.00;31.78;45;33.80;50;-75;Ok
Top-DT2;14/03/2024;0:16:33;1.78;94.10;33.39;41;35.41;45;-75;Ok
Top-DT2;14/03/2024;0:18:12;1.78;94.20;31.65;41;37.01;45;-75;Ok
Top-DT2;14/03/2024;0:20:46;1.78;94.10;34.60;43;37.01;41;-75;Ok
Top-DT2;14/03/2024;0:22:31;1.72;94.20;39.43;46;40.23;46;-75;Ok
Top-DT2;14/03/2024;0:25:02;1.72;94.30;39.03;44;41.84;50;-75;Ok
Top-DT2;14/03/2024;0:26:45;1.72;94.30;38.27;52;43.45;53;-74;Ok
Top-DT2;14/03/2024;0:27:39;1.72;94.30;37.82;47;38.62;51;-74;Ok
Top-DT2;14/03/2024;0:29:21;1.72;94.30;36.21;55;37.01;59;-74;Ok
Top-DT2;14/03/2024;0:31:55;1.78;94.20;38.62;49;40.23;46;-75;Ok
Top-DT2;14/03/2024;0:33:35;1.78;94.10;34.60;45;37.01;45;-75;Ok
Top-DT2;14/03/2024;0:36:09;1.78;94.10;33.26;46;35.41;49;-74;Ok
Top-DT2;14/03/2024;0:38:04;1.78;94.10;32.19;55;32.19;50;-74;Ok
Top-DT2;14/03/2024;0:40:25;1.78;94.20;37.28;47;38.62;49;-74;Ok
Top-DT2;14/03/2024;0:42:10;1.78;94.20;35.41;50;35.41;51;-75;Ok
Top-DT2;14/03/2024;0:44:41;1.78;94.20;36.34;46;41.84;50;-75;Ok
Top-DT2;14/03/2024;0:46:24;1.72;94.10;33.94;48;37.01;51;-75;Ok
Top-DT2;14/03/2024;0:48:58;1.69;94.10;34.49;46;41.84;46;-76;Ok
Top-DT2;14/03/2024;0:51:42;1.78;94.20;31.94;43;33.80;37;-75;Ok
Top-DT2;14/03/2024;0:53:14;1.78;94.20;37.66;41;40.23;39;-76;Ok
Top-DT2;14/03/2024;0:54:56;1.78;94.30;35.05;49;38.62;46;-78;Ok
Top-DT2;14/03/2024;0:56:42;1.78;94.20;34.60;45;37.01;39;-77;Ok
Top-DT2;14/03/2024;0:59:13;1.72;94.10;32.77;48;37.01;54;-75;Ok
Top-DT2;14/03/2024;1:00:55;1.67;94.10;31.54;41;32.19;42;-75;Ok
Top-DT2;14/03/2024;1:04:20;1.67;94.50;35.62;45;38.62;47;-75;Ok
Top-DT2;14/03/2024;1:06:54;1.72;94.40;35.26;46;37.01;53;-75;Ok
