;fecha;hora;;;;;;;;
Middle-DT2;14/03/2024;12:03:35;2.50;93.00;23.34;26;24.14;33;-53;Ok
Middle-DT2;14/03/2024;12:06:17;2.48;92.90;25.11;21;27.36;23;-52;Ok
Middle-DT2;14/03/2024;12:08:10;2.50;93.00;28.16;29;28.97;30;-52;Ok
Middle-DT2;14/03/2024;12:10:08;2.50;93.10;26.82;36;32.19;43;-52;Ok
Middle-DT2;14/03/2024;12:11:47;2.50;93.20;25.75;41;28.97;53;-53;Ok
Middle-DT2;14/03/2024;12:13:37;2.50;93.10;26.37;32;30.58;31;-53;Ok
Middle-DT2;14/03/2024;12:16:22;2.56;92.90;29.70;36;35.41;31;-52;Ok
Middle-DT2;14/03/2024;12:18:12;2.60;93.40;25.01;34;32.19;37;-51;Ok
Middle-DT2;14/03/2024;12:19:18;2.67;92.90;30.18;41;30.58;43;-49;Ok
Middle-DT2;14/03/2024;12:21:52;2.56;93.00;30.28;38;33.80;50;-50;Ok
Middle-DT2;14/03/2024;12:23:42;2.56;92.80;28.65;42;30.58;54;-50;Ok
Middle-DT2;14/03/2024;12:25:32;2.61;92.80;30.04;27;32.19;33;-50;Ok
Middle-DT2;14/03/2024;12:28:53;2.67;93.20;28.81;35;32.19;43;-50;Ok
Middle-DT2;14/03/2024;12:31:02;2.72;93.00;31.78;37;35.41;42;-50;Ok
Middle-DT2;14/03/2024;12:33:03;2.67;92.80;33.39;46;33.80;49;-50;Ok
Middle-DT2;14/03/2024;12:35:37;2.61;92.40;32.83;38;35.41;45;-50;Ok
Middle-DT2;14/03/2024;12:38:22;2.56;92.40;34.60;44;38.62;50;-50;Ok
Middle-DT2;14/03/2024;12:41:10;2.67;93.00;28.97;32;32.19;31;-49;Ok
Middle-DT2;14/03/2024;12:43:52;2.56;92.40;32.48;36;35.41;38;-52;Ok
Middle-DT2;14/03/2024;12:45:01;2.50;92.50;31.38;43;33.80;38;-52;Ok
Middle-DT2;14/03/2024;12:47:32;2.53;92.80;30.40;41;35.41;49;-51;Ok
Middle-DT2;14/03/2024;12:48:30;2.56;92.50;30.58;34;32.19;34;-50;Ok
Middle-DT2;14/03/2024;12:50:17;2.56;92.00;33.26;34;35.41;34;-48;Ok
Middle-DT2;14/03/2024;12:53:13;2.61;92.00;29.61;40;32.19;41;-49;Ok
Middle-DT2;14/03/2024;12:55:47;2.63;91.70;27.86;32;32.19;29;-49;Ok
Middle-DT2;14/03/2024;12:57:48;2.56;91.70;20.52;25;20.92;14;-49;Ok
Middle-DT2;14/03/2024;13:00:22;2.65;91.40;32.86;29;43.45;26;-49;Ok
Middle-DT2;14/03/2024;13:02:12;2.50;91.00;32.19;40;35.41;45;-49;Ok
Middle-DT2;14/03/2024;13:04:02;2.50;91.30;32.99;34;35.41;41;-49;Ok
Middle-DT2;14/03/2024;13:05:52;2.44;91.20;31.50;36;33.80;45;-50;Ok
Middle-DT2;14/03/2024;13:08:38;2.44;92.20;25.60;37;30.58;38;-49;Ok
Middle-DT2;14/03/2024;13:10:41;2.50;92.10;21.73;39;22.53;38;-49;Ok
Middle-DT2;14/03/2024;13:13:13;2.44;90.90;30.85;32;33.80;30;-50;Ok
Middle-DT2;14/03/2024;13:15:16;2.44;90.90;30.58;37;33.80;39;-50;Ok
Middle-DT2;14/03/2024;13:17:50;2.39;90.70;29.77;35;32.19;34;-50;Ok
Middle-DT2;14/03/2024;13:21:39;2.50;90.90;32.83;30;37.01;38;-50;Ok
Middle-DT2;14/03/2024;13:23:20;2.44;90.80;35.41;19;37.01;21;-49;Ok
Middle-DT2;14/03/2024;13:25:08;2.44;90.40;29.50;31;33.80;37;-50;Ok
Middle-DT2;14/03/2024;13:28:48;2.39;90.20;34.97;34;38.62;49;-51;Ok
Middle-DT2;14/03/2024;13:31:33;2.44;90.40;35.08;34;38.62;38;-51;Ok
Middle-DT2;14/03/2024;13:33:23;2.50;89.80;29.61;26;33.80;31;-51;Ok
Middle-DT2;14/03/2024;13:35:15;2.56;90.40;28.97;33;28.97;27;-51;Ok
Middle-DT2;14/03/2024;13:37:14;2.56;90.20;32.99;31;35.41;30;-50;Ok
Middle-DT2;14/03/2024;13:38:53;2.61;90.10;30.04;35;32.19;26;-51;Ok
Middle-DT2;14/03/2024;13:40:43;2.56;90.10;31.22;31;33.80;35;-51;Ok
Middle-DT2;14/03/2024;13:44:09;2.50;-1.00;35.94;35;38.62;45;-51;Ok
Middle-DT2;14/03/2024;13:46:13;2.47;89.90;36.71;34;43.45;33;-51;Ok
Middle-DT2;14/03/2024;13:48:05;2.50;90.10;32.99;44;33.80;50;-51;Ok
Middle-DT2;14/03/2024;13:50:48;2.54;90.00;32.59;29;35.41;46;-52;Ok
Middle-DT2;14/03/2024;13:52:52;2.61;90.30;32.19;28;32.19;29;-51;Ok
Middle-DT2;14/03/2024;13:55:23;2.58;89.10;32.77;28;35.41;29;-51;Ok
Middle-DT2;14/03/2024;13:56:32;2.61;89.20;35.81;35;38.62;37;-50;Ok
Middle-DT2;14/03/2024;13:59:03;2.65;88.70;37.01;32;41.84;37;-50;Ok
Middle-DT2;14/03/2024;14:01:07;2.72;89.20;35.41;34;37.01;35;-50;Ok
Middle-DT2;14/03/2024;14:02:43;2.79;89.60;35.51;38;40.23;38;-51;Ok
Middle-DT2;14/03/2024;14:05:31;2.83;89.00;32.19;24;33.80;27;-50;Ok
Middle-DT2;14/03/2024;14:08:16;2.89;88.70;37.82;41;38.62;42;-50;Ok
Middle-DT2;14/03/2024;14:10:58;2.82;88.60;39.23;40;43.45;45;-49;Ok
Middle-DT2;14/03/2024;14:11:53;2.83;88.30;34.60;34;38.62;33;-50;Ok
Middle-DT2;14/03/2024;14:13:02;2.83;88.50;37.01;38;38.62;42;-49;Ok
Middle-DT2;14/03/2024;14:15:33;2.94;89.30;32.99;35;37.01;42;-49;Ok
Middle-DT2;14/03/2024;14:17:23;3.00;89.20;36.21;37;41.84;41;-50;Ok
Middle-DT2;14/03/2024;14:19:24;3.03;88.50;33.53;38;40.23;41;-50;Ok
Middle-DT2;14/03/2024;14:21:03;3.06;89.30;35.41;36;38.62;41;-50;Ok
Middle-DT2;14/03/2024;14:23:04;3.09;88.60;33.05;37;37.01;42;-50;Ok
Middle-DT2;14/03/2024;14:25:38;3.01;88.40;34.40;34;40.23;46;-51;Ok
Middle-DT2;14/03/2024;14:26:58;3.00;88.30;33.39;29;35.41;30;-51;Ok
Middle-DT2;14/03/2024;14:29:29;2.94;88.50;37.70;29;41.84;33;-49;Ok
Middle-DT2;14/03/2024;14:31:08;3.02;89.30;33.57;36;43.45;47;-50;Ok
Middle-DT2;14/03/2024;14:34:34;3.22;-1.00;32.46;34;33.80;30;-50;Ok
Middle-DT2;14/03/2024;14:37:44;3.17;88.80;35.18;34;40.23;33;-50;Ok
Middle-DT2;14/03/2024;14:40:18;3.00;88.00;41.31;39;45.06;41;-50;Ok
Middle-DT2;14/03/2024;14:42:08;2.94;88.10;36.21;37;38.62;37;-50;Ok
Middle-DT2;14/03/2024;14:43:58;2.91;88.10;37.36;28;41.84;37;-50;Ok
Middle-DT2;14/03/2024;14:45:48;2.86;89.00;29.70;31;35.41;39;-51;Ok
Middle-DT2;14/03/2024;14:47:38;2.91;88.80;34.87;30;40.23;26;-50;Ok
Middle-DT2;14/03/2024;14:49:28;2.89;88.50;36.43;32;43.45;50;-51;Ok
Middle-DT2;14/03/2024;14:52:16;2.83;88.50;37.01;28;41.84;31;-49;Ok
Middle-DT2;14/03/2024;14:54:03;2.78;88.40;34.60;37;37.01;42;-50;Ok
Middle-DT2;14/03/2024;14:55:56;2.78;88.40;42.65;34;45.06;33;-50;Ok
Middle-DT2;14/03/2024;14:57:46;2.72;88.50;33.26;39;33.80;38;-50;Ok
Middle-DT2;14/03/2024;14:59:03;2.78;88.40;30.58;36;35.41;38;-50;Ok
Middle-DT2;14/03/2024;15:01:23;2.78;88.50;35.94;31;41.84;23;-51;Ok
Middle-DT2;14/03/2024;15:03:16;2.67;88.30;42.65;35;43.45;34;-50;Ok
Middle-DT2;14/03/2024;15:05:58;2.76;88.60;34.76;34;38.62;41;-51;Ok
Middle-DT2;14/03/2024;15:08:43;2.72;88.30;33.67;32;38.62;30;-51;Ok
Middle-DT2;14/03/2024;15:10:33;2.72;88.40;32.63;30;35.41;31;-51;Ok
Middle-DT2;14/03/2024;15:11:42;2.78;88.80;35.81;35;38.62;30;-51;Ok
Middle-DT2;14/03/2024;15:14:13;2.83;88.50;33.80;27;37.01;21;-50;Ok
Middle-DT2;14/03/2024;15:16:06;2.67;88.10;38.62;34;40.23;25;-50;Ok
Middle-DT2;14/03/2024;15:17:53;2.61;88.80;30.76;26;35.41;26;-50;Ok
Middle-DT2;14/03/2024;15:20:38;2.61;89.00;32.99;31;35.41;35;-51;Ok
Middle-DT2;14/03/2024;15:22:28;2.61;89.10;35.41;26;37.01;25;-50;Ok
Middle-DT2;14/03/2024;15:24:32;2.61;89.10;31.22;31;35.41;30;-49;Ok
Middle-DT2;14/03/2024;15:27:03;2.61;89.10;37.42;34;38.62;37;-50;Ok
Middle-DT2;14/03/2024;15:28:56;2.67;89.50;36.21;33;37.01;37;-49;Ok
Middle-DT2;14/03/2024;15:30:43;2.75;88.70;40.59;37;43.45;39;-50;Ok
Middle-DT2;14/03/2024;15:32:33;2.67;88.60;34.87;31;37.01;30;-50;Ok
Middle-DT2;14/03/2024;15:34:23;2.75;89.10;29.99;32;33.80;30;-51;Ok
Middle-DT2;14/03/2024;15:37:08;2.72;89.20;32.83;30;35.41;37;-50;Ok
Middle-DT2;14/03/2024;15:38:58;2.78;89.20;37.28;35;38.62;41;-49;Ok
Middle-DT2;14/03/2024;15:40:59;2.72;89.00;33.26;27;35.41;27;-51;Ok
Middle-DT2;14/03/2024;15:42:41;2.78;89.20;31.38;36;32.19;31;-50;Ok
Middle-DT2;14/03/2024;15:46:18;2.78;88.80;30.31;30;33.80;29;-50;Ok
Middle-DT2;14/03/2024;15:49:45;2.83;-1.00;31.11;27;35.41;34;-51;Ok
Middle-DT2;14/03/2024;15:51:48;2.94;88.90;36.91;36;43.45;33;-50;Ok
Middle-DT2;14/03/2024;15:53:41;2.89;89.00;36.21;33;37.01;35;-50;Ok
Middle-DT2;14/03/2024;15:55:28;2.97;89.20;34.15;34;38.62;35;-51;Ok
Middle-DT2;14/03/2024;15:57:18;3.06;89.40;31.38;37;35.41;39;-52;Ok
Middle-DT2;14/03/2024;15:59:08;3.11;89.30;34.54;35;40.23;41;-51;Ok
Middle-DT2;14/03/2024;16:00:58;3.06;88.40;39.77;28;43.45;21;-50;Ok
Middle-DT2;14/03/2024;16:02:49;3.08;88.70;38.19;36;41.84;35;-50;Ok
Middle-DT2;14/03/2024;16:05:36;3.17;88.70;39.43;41;41.84;43;-50;Ok
Middle-DT2;14/03/2024;16:07:35;3.06;88.80;31.58;36;37.01;45;-52;Ok
Middle-DT2;14/03/2024;16:09:14;3.06;89.00;30.04;34;33.80;42;-52;Ok
